id,date,target_mood,activity_mean,activity_std,activity_min,activity_max,appCat.builtin_mean,appCat.builtin_std,appCat.builtin_min,appCat.builtin_max,appCat.communication_mean,appCat.communication_std,appCat.communication_min,appCat.communication_max,appCat.entertainment_mean,appCat.entertainment_std,appCat.entertainment_min,appCat.entertainment_max,appCat.finance_mean,appCat.finance_std,appCat.finance_min,appCat.finance_max,appCat.game_mean,appCat.game_std,appCat.game_min,appCat.game_max,appCat.office_mean,appCat.office_std,appCat.office_min,appCat.office_max,appCat.other_mean,appCat.other_std,appCat.other_min,appCat.other_max,appCat.social_mean,appCat.social_std,appCat.social_min,appCat.social_max,appCat.travel_mean,appCat.travel_std,appCat.travel_min,appCat.travel_max,appCat.unknown_mean,appCat.unknown_std,appCat.unknown_min,appCat.unknown_max,appCat.utilities_mean,appCat.utilities_std,appCat.utilities_min,appCat.utilities_max,appCat.weather_mean,appCat.weather_std,appCat.weather_min,appCat.weather_max,call_mean,call_std,call_min,call_max,circumplex.arousal_mean,circumplex.arousal_std,circumplex.arousal_min,circumplex.arousal_max,circumplex.valence_mean,circumplex.valence_std,circumplex.valence_min,circumplex.valence_max,screen_mean,screen_std,screen_min,screen_max,sms_mean,sms_std,sms_min,sms_max,mood_slope,mood_recent_mean,mood_distal_mean,mood_recency_diff,appCat.social_ratio,appCat.entertainment_ratio,appCat.communication_ratio,activity_circadian_std
AS14.02,2014-04-08,6.25,0.2577871810778734,0.06495014066192052,0.1365237343960995,0.3225058399099886,868.4802857142857,200.32216136778584,523.082,1151.863,1929.3945714285712,634.7027184417818,1052.448,3063.498,117.31885714285715,61.97802269336763,63.417,259.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.17100000000002,49.38775062126815,30.011000000000003,186.413,384.47557142857147,371.6474128909424,122.421,1268.413,111.30614285714286,156.06015630283505,0.0,388.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5634797778466227,2.0,9.0,-0.4642857142857143,0.44618564819261186,-1.2,0.0,0.10714285714285712,0.6461029171825776,-1.25,0.8,3771.3889997005463,783.2102078745327,2467.753998517989,4727.377001047135,0.2857142857142857,0.45175395145262565,0.0,1.0,-0.1410714285714288,5.65,6.67,-1.0199999999999996,0.10925250745665804,0.033337304805041004,0.5482564055204133,0.06495014066192052
AS14.02,2014-04-09,7.25,0.2577858247110891,0.06495005359391162,0.1365237343960995,0.3225058399099886,827.1174285714286,164.16834830646698,523.082,1066.031,2025.2517142857143,584.5081873882677,1052.448,3063.498,114.43457142857142,64.21768116749944,56.786,259.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.74542857142856,40.09989349418397,30.011000000000003,148.852,448.06585714285717,371.2050663033377,122.421,1268.413,100.90928571428572,160.63773968308257,0.0,388.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.142857142857143,3.136356914300021,2.0,10.0,-0.4714285714285714,0.4422807308689348,-1.2,0.0,0.06428571428571428,0.6075208907132835,-1.25,0.6,3840.0118572030747,735.464642259501,2467.753998517989,4727.377001047135,0.2857142857142857,0.4517539514526256,0.0,1.0,-0.008928571428571409,6.525,6.090000000000001,0.4349999999999996,0.12389405455198303,0.03164214101384636,0.5599994785838178,0.06495005359391162
AS14.02,2014-04-10,7.25,0.24751286560326857,0.05992940098848502,0.1365237343960995,0.3225058399099886,816.8012857142858,150.53388435708635,523.082,993.818,1946.9242857142856,567.4990028914373,1052.448,3063.498,140.3391428571429,93.33271594742355,56.786,306.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.12442857142858,40.30675864934226,30.011000000000003,148.852,444.69728571428567,372.47580341229235,122.421,1268.413,100.90928571428572,160.63773968308257,0.0,388.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571428571428571,3.619674131234265,2.0,12.0,-0.4571428571428572,0.4395034303690046,-1.2,0.0,0.1285714285714286,0.5999149599598875,-1.25,0.6,3746.667999914714,754.8697240998425,2467.753998517989,4727.377001047135,0.42857142857142855,0.49487165930539345,0.0,1.0,0.1285714285714284,6.75,6.17,0.5800000000000001,0.1255924717486828,0.03963491660671917,0.5498550164470698,0.05992940098848502
AS14.02,2014-04-11,6.5,0.23869068902231214,0.05230024261188525,0.1365237343960995,0.3219197224805252,774.7192857142857,167.52480611088555,523.082,993.818,1786.9657142857143,344.04144119556054,1052.448,2187.372,157.92585714285715,88.66304464081747,56.786,306.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.23114285714287,37.926476155200874,30.011000000000003,148.852,508.181,349.28602136071805,141.32,1268.413,80.46342857142858,139.36803159144304,0.0,388.071,0.0,0.0,0.0,0.0,0.29214285714285715,0.7156009319987998,0.0,2.045,0.0,0.0,0.0,0.0,6.428571428571429,3.81190401832181,1.0,12.0,-0.38571428571428573,0.5033560836413676,-1.2,0.25,0.2357142857142857,0.6334228364970105,-1.25,0.75,3682.8704281534474,684.9199775047038,2467.753998517989,4710.12099814415,0.5714285714285714,0.4948716593053935,0.0,1.0,0.1428571428571427,7.25,6.2700000000000005,0.9799999999999995,0.1492990772859574,0.046397218217569126,0.5249947012668693,0.05230024261188525
AS14.02,2014-04-12,6.0,0.26686369912223734,0.08278971001853591,0.1365237343960995,0.4244814273084369,793.4135714285713,177.1275839096595,523.082,993.818,1848.2068571428572,339.9316251951805,1052.448,2187.372,185.1757142857143,87.76403446208033,56.786,306.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.41342857142857,35.54303460336956,30.011000000000003,136.128,533.6560000000001,327.41870825901196,258.611,1268.413,170.59614285714287,231.65083833429048,0.0,630.929,0.0,0.0,0.0,0.0,0.29214285714285715,0.7156009319987998,0.0,2.045,0.0,0.0,0.0,0.0,6.714285714285714,3.7688302737922625,1.0,12.0,-0.2857142857142857,0.3879564461142934,-1.0,0.25,0.2785714285714286,0.6396746622068032,-1.25,0.75,3862.4732853344512,752.2139447326341,2467.753998517989,4710.12099814415,0.7142857142857143,0.45175395145262565,0.0,1.0,0.11607142857142867,6.875,6.44,0.4349999999999996,0.147225445101159,0.05108642450874596,0.5098847894184106,0.08278971001853591
AS14.02,2014-04-13,7.2,0.2749182720981684,0.09016816775175511,0.1365237343960995,0.4244814273084369,783.5007142857141,169.40375758078622,523.082,993.818,1734.9492857142857,421.38205840737044,1052.448,2187.372,148.0797142857143,102.13802725403961,0.0,306.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.57328571428569,45.39099765282062,11.016,136.128,519.1675714285715,341.2219769675943,157.19199999999998,1268.413,166.89814285714286,228.33247268303958,0.0,630.929,0.0,0.0,0.0,0.0,1.290142857142857,2.430018837585505,0.0,6.986,0.0,0.0,0.0,0.0,6.285714285714286,3.65334624358412,1.0,12.0,-0.5714285714285714,0.690681414493347,-2.0,0.25,0.05000000000000001,0.7587583842794,-1.25,0.75,3763.940856797355,762.5210779196206,2467.753998517989,4710.12099814415,0.7142857142857143,0.4517539514526257,0.0,1.0,0.17500000000000007,6.25,6.409999999999999,-0.15999999999999925,0.1511643007016452,0.04311587951555854,0.505159432061911,0.09016816775175511
AS14.02,2014-04-14,8.0,0.28557692897273235,0.08682804889728994,0.1365237343960995,0.4244814273084369,766.0778571428572,198.98101643439583,401.122,993.818,1706.7737142857145,469.8784348648714,855.219,2187.372,147.35414285714288,102.39426379222138,0.0,306.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3575714285714,45.633714274981074,11.016,136.128,480.8145714285714,367.48850363198227,123.071,1268.413,189.7047142857143,218.27461476492292,0.0,630.929,0.0,0.0,0.0,0.0,1.290142857142857,2.430018837585505,0.0,6.986,0.0,0.0,0.0,0.0,5.571428571428571,4.10077145554495,1.0,12.0,-0.5142857142857143,0.6690688015626568,-2.0,0.25,0.2857142857142857,0.5442650914728211,-1.0,0.75,3722.100428104401,836.9039077123036,2174.870997667313,4710.12099814415,0.7142857142857143,0.4517539514526256,0.0,1.0,-0.0017857142857149043,6.6,6.81,-0.20999999999999996,0.14257456460603893,0.043694500976400305,0.5061047099140754,0.08682804889728994
AS14.02,2014-04-15,7.25,0.2927984026550221,0.07549331575961844,0.1870740501721279,0.4244814273084369,748.9862857142858,209.2891689755822,401.122,993.818,1654.6458571428575,432.41705208197476,855.219,2008.98,145.5357142857143,103.17814052642059,0.0,306.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.21957142857143,48.376995550887735,11.016,136.128,307.7294285714286,205.3178689794069,56.817,636.253,189.7047142857143,218.27461476492292,0.0,630.929,0.0,0.0,0.0,0.0,13.359857142857143,29.134682044545034,0.0,84.488,0.0,0.0,0.0,0.0,6.428571428571429,3.8861344310672696,1.0,12.0,-0.40714285714285714,0.7916657715712806,-2.0,0.75,0.34285714285714286,0.5930722501327734,-1.0,1.0,3445.374999931881,782.9745179459534,2174.870997667313,4670.516000986099,1.7142857142857142,2.1852940772540506,0.0,7.0,0.13928571428571446,7.6,6.65,0.9499999999999993,0.09837326753517678,0.0465240644153358,0.5289481748181395,0.07549331575961844
AS14.02,2014-04-16,6.666666666666667,0.28018095202032545,0.08621410150628346,0.1736288831786874,0.4244814273084369,639.8352857142856,300.9052502939917,98.266,993.818,1383.0242857142857,667.4685228845123,92.259,2008.98,140.2317142857143,108.42499779862877,0.0,306.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.014714285714284,44.83319799853129,0.0,136.128,220.4627142857143,174.67100093499394,25.386000000000003,566.807,189.7047142857143,218.27461476492292,0.0,630.929,0.0,0.0,0.0,0.0,13.359857142857143,29.134682044545034,0.0,84.488,0.0,0.0,0.0,0.0,7.0,4.59813626840888,1.0,14.0,-0.4428571428571429,0.7894069073083427,-2.0,0.75,0.34285714285714286,0.5930722501327734,-1.0,1.0,2979.8868572030756,1358.647747279248,259.1410002708435,4670.516000986099,1.7142857142857142,2.1852940772540506,0.0,7.0,0.07857142857142844,7.625,6.840000000000001,0.7849999999999993,0.0836469608578215,0.05320607955810893,0.5247407874269091,0.08621410150628346
AS14.02,2014-04-17,6.5,0.29533330991053447,0.08838130493148112,0.1736288831786874,0.4244814273084369,506.324,320.8958951484778,59.239,938.016,1120.5922857142857,787.6861372061688,0.0,2008.98,96.433,93.237861078917,0.0,264.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.24371428571428,47.48039840582122,0.0,136.128,178.41685714285714,186.83204576565444,0.0,566.807,189.7047142857143,218.27461476492292,0.0,630.929,0.0,0.0,0.0,0.0,13.359857142857143,29.134682044545034,0.0,84.488,0.0,0.0,0.0,0.0,7.571428571428571,5.368084065158839,1.0,16.0,-0.41904761904761906,0.7898376652293596,-2.0,0.75,0.3547619047619048,0.5919241080238784,-1.0,1.0,2522.3952856404444,1672.7488221546243,109.28399968147278,4670.516000986099,1.7142857142857142,2.1852940772540506,0.0,7.0,0.062499999999999986,6.958333333333334,6.99,-0.03166666666666629,0.08317513591436489,0.04495554966091421,0.522402519366461,0.08838130493148112
AS14.02,2014-04-18,6.5,0.3252382908022741,0.10539787486449771,0.1736288831786874,0.4700854700854705,423.1444285714286,362.65850403251545,2.007,938.016,848.2798571428572,785.5195446200702,0.0,2008.98,69.78671428571428,90.28989389850939,0.0,264.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.118142857142853,45.32227308140343,0.0,136.128,97.44442857142857,106.52526581434249,0.0,319.645,164.68,228.3167304369712,0.0,630.929,0.0,0.0,0.0,0.0,13.067714285714287,29.256672605037767,0.0,84.488,0.0,0.0,0.0,0.0,8.857142857142858,4.672979209656036,1.0,16.0,-0.41904761904761906,0.7898376652293596,-2.0,0.75,0.2476190476190476,0.5784097363714166,-1.0,1.0,1916.7440000602178,1693.817173750808,41.23499965667722,4670.516000986099,2.5714285714285716,2.821202522590214,0.0,7.0,0.049404761904761646,6.583333333333334,6.99,-0.4066666666666663,0.059253978296245825,0.04243588385990573,0.515821755857914,0.10539787486449771
AS14.02,2014-04-19,5.666666666666667,0.3180620407060871,0.09996657582819352,0.1736288831786874,0.4700854700854705,289.14214285714286,318.2340823443508,0.0,888.766,561.2827142857143,667.0905977461733,0.0,1822.477,32.07028571428572,45.12476388767445,0.0,109.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.671285714285714,11.058274273970934,0.0,28.501,51.780857142857144,59.713143115179236,0.0,157.19199999999998,74.54728571428572,129.70501416094058,0.0,362.185,0.0,0.0,0.0,0.0,13.067714285714287,29.256672605037767,0.0,84.488,0.0,0.0,0.0,0.0,8.285714285714286,5.091008480344418,1.0,16.0,-0.34761904761904766,0.8018049366663845,-2.0,0.75,0.1761904761904762,0.5736860171369905,-1.0,1.0,1249.5274284907753,1365.7817218249343,0.0,3389.118001222611,2.4285714285714284,2.920721185751553,0.0,7.0,-0.04404761904761857,6.5,7.023333333333333,-0.5233333333333334,0.050245247531999174,0.031119211481776387,0.5446373519254953,0.09996657582819352
AS14.02,2014-04-20,5.0,0.3354475073757953,0.11790433972820416,0.1736288831786874,0.5,163.61700000000002,212.78289274415704,0.0,574.595,411.4138571428571,641.7777985641422,0.0,1822.477,32.07028571428572,45.12476388767445,0.0,109.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.097571428571428,11.391447190855109,0.0,28.501,29.324857142857145,43.093686645422636,0.0,123.071,22.806571428571427,55.8644627823376,0.0,159.646,0.0,0.0,0.0,0.0,12.069714285714285,29.564641341180735,0.0,84.488,0.0,0.0,0.0,0.0,7.571428571428571,5.678459118386225,1.0,16.0,-0.15714285714285717,0.48072837782122907,-0.6666666666666666,0.75,0.27142857142857146,0.3993759304049858,-0.3333333333333333,1.0,792.1279997485026,1078.5870964988587,0.0,2773.0430009365086,2.2857142857142856,3.010186786529354,0.0,7.0,-0.29821428571428554,6.083333333333334,7.123333333333333,-1.0399999999999991,0.04322650842876273,0.04727342639686372,0.6064474407107987,0.11790433972820416
AS14.02,2014-04-21,5.5,0.3364711552262029,0.11753428307836031,0.1736288831786874,0.5,106.31385714285715,194.3164806284756,0.0,574.595,289.2397142857143,626.8930083983835,0.0,1822.477,16.490000000000002,33.069779575057005,0.0,95.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.026,7.412155961661896,0.0,21.182,11.743285714285715,20.379566690432743,0.0,56.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.069714285714285,29.564641341180735,0.0,84.488,0.0,0.0,0.0,0.0,8.714285714285714,5.0061187051243525,1.0,16.0,-0.16666666666666666,0.4899789435061114,-0.6666666666666666,0.75,0.21428571428571427,0.4054615801411048,-0.3333333333333333,1.0,481.4321429388865,939.8492306716238,0.0,2773.0430009365086,2.7142857142857144,2.864276807966203,0.0,7.0,-0.44047619047619074,5.333333333333334,6.983333333333334,-1.6500000000000004,0.026757238675623615,0.03757269272809063,0.6590366834213381,0.11753428307836031
AS14.02,2014-04-22,5.666666666666667,0.3366155731115358,0.11735110399959699,0.1736288831786874,0.5,24.228857142857144,36.17820850981419,0.0,98.266,28.885857142857144,36.48488799265711,0.0,92.259,2.8082857142857143,6.878867051947389,0.0,19.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.626571428571429,8.883249515756253,0.0,25.386000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.714285714285714,5.0061187051243525,1.0,16.0,-0.34523809523809523,0.3225289805748587,-0.6666666666666666,0.25,-7.93016446160826e-18,0.3212080372198105,-0.5,0.5,85.28314280509952,96.34343803841902,0.0,259.1410002708435,1.7142857142857142,2.3733211036908783,0.0,7.0,-0.3363095238095241,5.25,6.5166666666666675,-1.2666666666666675,0.06090004246162261,0.047158789675828296,0.4850724606390354,0.11735110399959699
AS14.02,2014-04-23,5.5,0.3225257326574376,0.13984039526777195,0.075,0.5,10.190857142857142,20.31227737410183,0.0,59.239,15.706000000000001,26.51227863785813,0.0,72.34100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.269571428571428,37.4026585909808,0.0,106.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.857142857142858,5.166611805721464,1.0,16.0,-0.4642857142857143,0.475296780420884,-1.3333333333333333,0.25,-0.11904761904761904,0.26298478612350623,-0.5,0.3333333333333333,50.13157136099683,66.88125378123812,0.0,187.3220000267031,1.8571428571428572,2.356060357495806,0.0,7.0,-0.23214285714285732,5.583333333333334,6.066666666666667,-0.4833333333333334,0.37092290875019523,0.0,0.3815244738257596,0.13984039526777195
AS14.02,2014-04-24,7.0,0.29246584545469323,0.15207957353326249,0.075,0.5,1.728142857142857,3.4832416112651416,0.0,10.09,15.706000000000001,26.51227863785813,0.0,72.34100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.269571428571428,37.40265859098079,0.0,106.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.571428571428571,4.271404682207444,1.0,15.0,-0.41666666666666663,0.5019802057692384,-1.3333333333333333,0.25,-0.09523809523809522,0.3067642553982173,-0.5,0.5,34.51957140650072,63.941644851616736,0.0,187.3220000267031,1.8571428571428572,2.356060357495806,0.0,7.0,-0.17261904761904803,5.583333333333334,5.833333333333334,-0.25,0.4669063365454339,0.0,0.4802512602325643,0.15207957353326249
AS14.02,2014-04-25,9.0,0.2302368866740103,0.15574558726348747,0.0344827586206897,0.5,1.4414285714285715,3.530764500668894,0.0,10.09,10.334428571428573,25.314076783239702,0.0,72.34100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.269571428571428,37.40265859098079,0.0,106.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.142857142857143,4.852939357560866,0.0,15.0,-0.5238095238095238,0.4219058368254607,-1.3333333333333333,0.0,-0.16666666666666666,0.33333333333333337,-0.5,0.5,28.628857169832543,64.94320360162038,0.0,187.3220000267031,0.8571428571428571,1.124858267715973,0.0,3.0,0.06547619047619019,6.25,5.666666666666667,0.583333333333333,0.5645897379013088,0.0,0.38211369230606707,0.15574558726348747
